query_id,node_id,stage,scenario,k_true,modality,ground_truth_label,source_fresh_id,source_version_id,source_version_number,source_fragment_id,source_fragment_node_id,source_relative_path,source_component_sha256,transform_recipe
Q6K00379,Q6K00379_N07,TEST,TEST_MIXED_1K1U,2,STRUCTURED,UNKNOWN,FMOD0084,J96qMveQ,1.12.1,F6G000433,,pingwheel.mixins.json,20d1c17197c3bada604ceadbf1fd6268992c68c3b05506985d69de31f9ba1a33,NONE
Q6K00380,Q6K00380_N01,TEST,TEST_MIXED_1K1U,2,IMAGE,UNKNOWN,FMOD0054,NQ8mzQw2,1.1.1,F6G000254,,assets/player-highlighter/textures/gui/target.png,c3998a9138a73f41c57a5bd5aa331438af99a657efe7ddff95e80fc6334f13e5,LOSSLESS_REENCODE_PNG_V1
Q6K00380,Q6K00380_N02,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0023,FMOD0023,603d4gFf,26.201.1,F6G000084,F6G000084_N0003,org/betterx/betterend/blocks/entities/MultiRecipeInfo.class,376ba87d7dcaf48f7b4db608ac92df3ba5c42babcc9d4c27e588c6eb6a4c01a3,NONE
Q6K00380,Q6K00380_N03,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0023,FMOD0023,603d4gFf,26.201.1,F6G000084,F6G000084_N0004,org/betterx/betterend/blocks/entities/EndStoneSmelterBlockEntity.class,fefff847dd16a7e3051041ed7120377ad7929bbc7684fb551b94d7af0576bd39,NONE
Q6K00380,Q6K00380_N04,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0023,FMOD0023,603d4gFf,26.201.1,F6G000084,F6G000084_N0005,org/betterx/betterend/blocks/entities/EndStoneSmelterBlockEntity$2.class,4044beab91db0262a21ab766fe5947b800589983a50859f4c02ee6d7609aaa7e,NONE
Q6K00380,Q6K00380_N05,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0054,NQ8mzQw2,1.1.1,F6G000254,F6G000254_N0003,com/example/playerhighlighter/client/HudIconRenderer.class,e93339cca52d70f4e1758b4d190b0aef870ecbb5a84ad249b14a4761628fc4e5,NONE
Q6K00380,Q6K00380_N06,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0054,NQ8mzQw2,1.1.1,F6G000254,F6G000254_N0004,com/example/playerhighlighter/mixin/EntityGlowingMixin.class,5226983e01bfaa1710eb273294a96cf0b3a271d8ac21210ddb93e179631f36c8,NONE
Q6K00380,Q6K00380_N07,TEST,TEST_MIXED_1K1U,2,STRUCTURED,FMOD0023,FMOD0023,603d4gFf,26.201.1,F6G000084,,data/betterend/worldgen/placed_feature/lucernia_bush_rare.json,1410cd8e7dfc4b0bcce84bd6356fde370efb642a7ea486f6244f0c14e1f479e3,NONE
Q6K00381,Q6K00381_N01,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0007,3eU1mije,1.5.4-fabric,F6G000039,F6G000039_N0003,net/pitan76/uncraftingtable/CraftingRecipeUtil.class,c22cdec8ce619dfda041d899660f6f48eb7c2af895daefca5e419e1e0cd789a5,NONE
Q6K00381,Q6K00381_N02,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0077,FMOD0077,2jiVKsYB,3.102.5+26.1.2,F6G000392,F6G000392_N0005,dev/terminalmc/chatnotify/gui/screen/RootScreen.class,141f5827e4a822c02b7ca016db5ccd7a6e3643d36deb15c263cd6969350ac756,NONE
Q6K00381,Q6K00381_N03,TEST,TEST_MIXED_1K1U,2,STRUCTURED,UNKNOWN,FMOD0007,3eU1mije,1.5.4-fabric,F6G000039,,assets/uncraftingtable76/blockstates/uncraftingtable.json,f45a84ee1ca2c20cca1168582fe108b579caed9554b4cd8f8de41b1ce8e0c3b6,NONE
Q6K00381,Q6K00381_N04,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0077,FMOD0077,2jiVKsYB,3.102.5+26.1.2,F6G000392,F6G000392_N0002,dev/terminalmc/chatnotify/util/ResponseUtil.class,25f8d994cdc0a7f457391f4a8bb0a429929e6536c52e1f10b5f0e4a1c7f2338f,NONE
Q6K00381,Q6K00381_N05,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0007,3eU1mije,1.5.4-fabric,F6G000039,F6G000039_N0002,net/pitan76/uncraftingtable/UncraftingScreenHandler.class,a7999e068739592817ac795cdb14f3d2db3938d24a2bb94aa9fb14a458f1fced,NONE
Q6K00381,Q6K00381_N06,TEST,TEST_MIXED_1K1U,2,IMAGE,UNKNOWN,FMOD0007,3eU1mije,1.5.4-fabric,F6G000039,,assets/uncraftingtable76/textures/gui/uncrafting_table.png,8838ed128c4b7e2c2e2d78c005a8f89f55b78194f467a4ae116e965c283af8f8,LOSSLESS_REENCODE_PNG_V1
Q6K00381,Q6K00381_N07,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0077,FMOD0077,2jiVKsYB,3.102.5+26.1.2,F6G000392,F6G000392_N0004,dev/terminalmc/chatnotify/ChatNotify.class,88c475b851815a201d3305bd0df797638f98243d78ef78542829ed1f05fa25bb,NONE
Q6K00382,Q6K00382_N01,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0022,FMOD0022,YTi50SXM,26.07.01-1.21.11-fabric,F6G000078,F6G000078_N0005,com/axperty/storagedelight/block/entity/DrawerBooksBlockEntity.class,22be24d036af3e593ba1a0f45c02f2a50dad9cf33ad278db37e57c91f80ac428,NONE
Q6K00382,Q6K00382_N02,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0022,FMOD0022,YTi50SXM,26.07.01-1.21.11-fabric,F6G000078,F6G000078_N0001,com/axperty/storagedelight/block/entity/CabinetCountertopBlockEntity$1.class,1a523a772568957594ec52dfb8e1c6262ef72554a12195f7284596e1e64c50b7,NONE
Q6K00382,Q6K00382_N03,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0007,LYRPe9S3,1.5.2-fabric,F6G000044,F6G000044_N0001,net/pitan76/uncraftingtable/OutSlot.class,c134cfc8c2b97b0d78126af5091c782bd0e422df68409b555657a629c0c7b407,NONE
Q6K00382,Q6K00382_N04,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0007,LYRPe9S3,1.5.2-fabric,F6G000044,F6G000044_N0002,net/pitan76/uncraftingtable/UncraftingInventory.class,06b154701e169a0f7cdd499eae5e3f22ae4654e4f77c3c14eb604dc77544c67f,NONE
Q6K00382,Q6K00382_N05,TEST,TEST_MIXED_1K1U,2,IMAGE,UNKNOWN,FMOD0007,LYRPe9S3,1.5.2-fabric,F6G000044,,assets/uncraftingtable76/textures/gui/uncrafting_table.png,8838ed128c4b7e2c2e2d78c005a8f89f55b78194f467a4ae116e965c283af8f8,LOSSLESS_REENCODE_PNG_V1
Q6K00382,Q6K00382_N06,TEST,TEST_MIXED_1K1U,2,STRUCTURED,UNKNOWN,FMOD0007,LYRPe9S3,1.5.2-fabric,F6G000044,,fabric.mod.json,01060018c37a54dbbab081ae97f6e4df140dc1cc80db978d6ce643618f77e8bf,NONE
Q6K00382,Q6K00382_N07,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0022,FMOD0022,YTi50SXM,26.07.01-1.21.11-fabric,F6G000078,F6G000078_N0004,com/axperty/storagedelight/block/entity/SmallDrawersBlockEntity.class,6f657db31e631531f8dbd3c035c21366abe58b08a08d6b2ee6c5baca9eda381f,NONE
Q6K00383,Q6K00383_N01,TEST,TEST_MIXED_1K1U,2,IMAGE,UNKNOWN,FMOD0028,6WA1Ywin,2.11.2-1.20.4-Fabric,F6G000127,,assets/growable_ores/textures/block/tf_sulfur_ore_netherrack_cane.png,e28ba7642404254159ca54d0b441009bcc749e5b7cab0385538d2a86c58c1616,LOSSLESS_REENCODE_PNG_V1
Q6K00383,Q6K00383_N02,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0028,6WA1Ywin,2.11.2-1.20.4-Fabric,F6G000127,F6G000127_N0004,com/skniro/growableores/block/init/GrowableOreCaneBlock.class,3ea587ec38697c1761532613a3e17d07cbd47d88a783dae0e6d0251743a919cc,NONE
Q6K00383,Q6K00383_N03,TEST,TEST_MIXED_1K1U,2,STRUCTURED,FMOD0060,FMOD0060,AjOoL4Yc,1.0.0,F6G000302,,data/trnewupgrades/recipe/crafting_table/upgrade/overclockermk3_upgrade.json,475afafc9e961d10562627b99aa2e38b0716dcb59e610c8219f370fe01dbc82c,NONE
Q6K00383,Q6K00383_N04,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0060,FMOD0060,AjOoL4Yc,1.0.0,F6G000302,F6G000302_N0002,trnewupgrades/client/events/ToolTipAssistUtils.class,c8065ca45de80138e98e71336f943b9d0b7737620484c7a5f9924d87421e2b51,NONE
Q6K00383,Q6K00383_N05,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0028,6WA1Ywin,2.11.2-1.20.4-Fabric,F6G000127,F6G000127_N0001,com/skniro/growableores/block/GrowableCreateOresBlocks.class,b922ea210146cdc8b04145c922c5633da48c0d6b6bc61bc87803610c0706bf47,NONE
Q6K00383,Q6K00383_N06,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0060,FMOD0060,AjOoL4Yc,1.0.0,F6G000302,F6G000302_N0003,trnewupgrades/init/TRNUContent.class,50f72ef776961442dbdb597dd5ba4db83439af94d4fd7e7146ce27a3e1dbacc2,NONE
Q6K00383,Q6K00383_N07,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0028,6WA1Ywin,2.11.2-1.20.4-Fabric,F6G000127,F6G000127_N0005,com/skniro/growableores/block/GrowableTechRebornOresBlocks.class,af06c0642b9a87fc607437d8ce479107ab1fa8a95dacaa33411455b981e29170,NONE
Q6K00384,Q6K00384_N01,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0083,FMOD0083,OkGF8Kho,0.1.10,F6G000425,F6G000425_N0002,io/wispforest/accessories_compat/curios/CuriosCompat.class,5e00f30dd3d3a472286253b15cecb3aef7941cde330544df2369d3a999aba40e,NONE
Q6K00384,Q6K00384_N02,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0062,apVobsif,2.2.1,F6G000318,F6G000318_N0003,de/chatwheel/gui/GlobalSettingsScreen.class,42fc3125e2229c853eb118e51a7bc411e5fd8a3f3e7d180eb1033e63bace092e,NONE
Q6K00384,Q6K00384_N03,TEST,TEST_MIXED_1K1U,2,IMAGE,FMOD0083,FMOD0083,OkGF8Kho,0.1.10,F6G000425,,assets/accessories_compat_layer/icon.png,f22f792d004182126e42a75fd37531db5ff70f155fe5d6c0fa07bf3f9f3ce679,LOSSLESS_REENCODE_PNG_V1
Q6K00384,Q6K00384_N04,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0083,FMOD0083,OkGF8Kho,0.1.10,F6G000425,F6G000425_N0005,io/wispforest/accessories_compat/mixin/AccessoriesEventHandlerMixin.class,f12b64f90b2599aff22835dc7bd16c5be23a633038ad1e84002860cd9b080199,NONE
Q6K00384,Q6K00384_N05,TEST,TEST_MIXED_1K1U,2,STRUCTURED,FMOD0083,FMOD0083,OkGF8Kho,0.1.10,F6G000425,,accessories_compat_layer-common.mixins.json,2d3bfa5e1812865329a841ddb787d527e77b2ea3ebc684bb9058538655fba98c,NONE
Q6K00384,Q6K00384_N06,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0062,apVobsif,2.2.1,F6G000318,F6G000318_N0004,de/chatwheel/config/ChatUtilitiesConfig.class,18b63c491fcfe067e3bb724a388cf28e3fae0b27ebcc0bab6ac662f4aaeaaa9b,NONE
Q6K00384,Q6K00384_N07,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0062,apVobsif,2.2.1,F6G000318,F6G000318_N0002,de/chatwheel/gui/ChatWheelScreen.class,e32948773cc7f3a98ffb99a7da2e729cf204b61be8e8433dd0433e5189d1869c,NONE
Q6K00385,Q6K00385_N01,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0048,C5PWbpKr,1.1.0,F6G000222,F6G000222_N0001,pigcart/cosycritters/particle/BirdSpeciesManager.class,13a960089570cebe8b45966f4b7a4ce78a34c0e10668c90bfe7821ee962e850c,NONE
Q6K00385,Q6K00385_N02,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0048,C5PWbpKr,1.1.0,F6G000222,F6G000222_N0004,pigcart/cosycritters/particle/BirdSpecies$Migration.class,03b32264a4b96e9e75696ca266e5db392372855871e6b96e047d1bdb27760b36,NONE
Q6K00385,Q6K00385_N03,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0061,FMOD0061,OXoScrMt,1.0.3+1.21-1.21.8,F6G000308,F6G000308_N0001,nl/devpieter/narratless/statics/KeyBindings.class,c3e7214984a943b20042ee505fcb902c0320e0f27542d8ac758370523724558a,NONE
Q6K00385,Q6K00385_N04,TEST,TEST_MIXED_1K1U,2,IMAGE,FMOD0061,FMOD0061,OXoScrMt,1.0.3+1.21-1.21.8,F6G000308,,assets/narratless/icon.png,ac5666eaa3253ac42734c18b29224d436b54d29d9e1aa7a50c45985b22f01af9,LOSSLESS_REENCODE_PNG_V1
Q6K00385,Q6K00385_N05,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0061,FMOD0061,OXoScrMt,1.0.3+1.21-1.21.8,F6G000308,F6G000308_N0004,nl/devpieter/narratless/Narratless.class,bffe7daaf72098bf4dedd2ef16bc9efb58d6806edb0f8087411a5fd3371925a9,NONE
Q6K00385,Q6K00385_N06,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0061,FMOD0061,OXoScrMt,1.0.3+1.21-1.21.8,F6G000308,F6G000308_N0005,nl/devpieter/narratless/statics/Options.class,493501b784315eee384c6bdbc265c1aef6f474530fdb1445c4ea0ff916ce3bc8,NONE
Q6K00385,Q6K00385_N07,TEST,TEST_MIXED_1K1U,2,STRUCTURED,UNKNOWN,FMOD0048,C5PWbpKr,1.1.0,F6G000222,,assets/worldalive/critters/bird/seagull.json,80e85db25e7c28e418a0f452d49196b1ed9a1a4043af021907c54d57c227e5a7,NONE
Q6K00386,Q6K00386_N01,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0066,FMOD0066,vM7e7IYM,1.1.0+mc1.21.10,F6G000337,F6G000337_N0003,online/slavok/frames/Config.class,4e1e706be861abe6edc225beddb7d5fbc9f301003aa3da0052727954c566ef64,NONE
Q6K00386,Q6K00386_N02,TEST,TEST_MIXED_1K1U,2,IMAGE,FMOD0066,FMOD0066,vM7e7IYM,1.1.0+mc1.21.10,F6G000337,,assets/simpleframes/icon.png,1bf28c1bffbf685dc336e07c5d83356cb8b18fae5fbffb1cee8ae075ab1c2242,LOSSLESS_REENCODE_PNG_V1
Q6K00386,Q6K00386_N03,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0066,FMOD0066,vM7e7IYM,1.1.0+mc1.21.10,F6G000337,F6G000337_N0004,online/slavok/frames/mixin/DecorationItemMixin.class,afd77098b53cb84edb57fe1f1f2090d809c64022aaa7c65caa2ee1b4d1790ec7,NONE
Q6K00386,Q6K00386_N04,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0007,3eU1mije,1.5.4-fabric,F6G000039,F6G000039_N0004,net/pitan76/uncraftingtable/InsertSlot.class,1a99cf4e027cb1cc9c0905ea0829c5a076f49838b3321677e36d39fb8464ffc3,NONE
Q6K00386,Q6K00386_N05,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0066,FMOD0066,vM7e7IYM,1.1.0+mc1.21.10,F6G000337,F6G000337_N0005,online/slavok/frames/mixin/GlowItemFrameMixin.class,d68c2797e49c7099e283c9f92417e2ad774daa46388773b08cf5f142ff157ad7,NONE
Q6K00386,Q6K00386_N06,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0007,3eU1mije,1.5.4-fabric,F6G000039,F6G000039_N0005,net/pitan76/uncraftingtable/UncraftingTableBlock.class,10c7b81795ac372c3fcaab6db01a430a27f6f1f6c5691e745f4d3dc0485b2fdf,NONE
Q6K00386,Q6K00386_N07,TEST,TEST_MIXED_1K1U,2,STRUCTURED,UNKNOWN,FMOD0007,3eU1mije,1.5.4-fabric,F6G000039,,assets/uncraftingtable76/models/item/uncraftingtable.json,a625b19f065893c0c90349b414527f7125d8af8a974539c2a8b277530dd4b095,NONE
Q6K00387,Q6K00387_N01,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0043,FMOD0043,qgxpksqw,1.1.13,F6G000191,F6G000191_N0002,com/piotrek/peterwolfsplanes/client/PlaneRenderState.class,ba243d9dfe8d7bf777ff31d3382a527350f2ef2d910fa7fb59d96afaf6e65c07,NONE
Q6K00387,Q6K00387_N02,TEST,TEST_MIXED_1K1U,2,STRUCTURED,UNKNOWN,FMOD0090,mroD9G2a,0.1.3,F6G000466,,sneakyqol.mixins.json,6f6f5b736dbf8f93970a100796b294305aa98a0d6458331a3d3e3530924c9736,NONE
Q6K00387,Q6K00387_N03,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0090,mroD9G2a,0.1.3,F6G000466,F6G000466_N0001,ca/bungo/sneakyqol/vtt/MicrophoneHandler.class,eea537059b724e97071b2bc332abed439a91186dd160c1aaf0ffad8ff2ef5453,NONE
Q6K00387,Q6K00387_N04,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0090,mroD9G2a,0.1.3,F6G000466,F6G000466_N0003,ca/bungo/sneakyqol/settings/keybindings/VoiceToTextKeybind.class,15b7e88ecd891ac79e5db704eaff7cd7761ba9810bf614e9bcbd845eafb26806,NONE
Q6K00387,Q6K00387_N05,TEST,TEST_MIXED_1K1U,2,IMAGE,UNKNOWN,FMOD0090,mroD9G2a,0.1.3,F6G000466,,assets/sneakyqol/icon.png,c0ee8be2e0d25ccf3cfd6d4cf855786e6541ac06c9ba1e6bafaf4b0070955360,LOSSLESS_REENCODE_PNG_V1
Q6K00387,Q6K00387_N06,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0090,mroD9G2a,0.1.3,F6G000466,F6G000466_N0005,ca/bungo/sneakyqol/vtt/EventHandlerVTT.class,c2ca8cc6a4b1ea499e90f4e8a24ea09c11bca93a602ac286d1639b0f2dd42f53,NONE
Q6K00387,Q6K00387_N07,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0043,FMOD0043,qgxpksqw,1.1.13,F6G000191,F6G000191_N0003,com/piotrek/peterwolfsplanes/client/WaterPlaneModel.class,0ba8ffc63f4fc09d2a2727f4622ee4f6d99f9625549dba49fdeb4e294901d1be,NONE
Q6K00388,Q6K00388_N01,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0046,6Pmao7Jm,2.3.1,F6G000213,F6G000213_N0004,dragomordor/simpletms/ui/TMMachineMenu$Companion.class,6de2501990899d61c404c530d63a68226b6566cd97ecd618283e594593aa6419,NONE
Q6K00388,Q6K00388_N02,TEST,TEST_MIXED_1K1U,2,IMAGE,FMOD0074,FMOD0074,scO6R6xa,1.21.11-1.11.2,F6G000381,,icon.png,566564ddc8eeb9245623ed33a1a6f4351c137a534973c3e0ef816049f3841f83,LOSSLESS_REENCODE_PNG_V1
Q6K00388,Q6K00388_N03,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0074,FMOD0074,scO6R6xa,1.21.11-1.11.2,F6G000381,F6G000381_N0002,de/guntram/mcmod/durabilityviewer/config/ConfigGui$ButtonListener.class,5030a372e51329ad16ca4764c92755d00754732aa9f68e133fce896859bdf808,NONE
Q6K00388,Q6K00388_N04,TEST,TEST_MIXED_1K1U,2,STRUCTURED,UNKNOWN,FMOD0046,6Pmao7Jm,2.3.1,F6G000213,,assets/simpletms/lang/zh_cn.json,cba731b55f2d36b7b05a4866b89a39986d30e08ef35b721b63b941f53b3a32a8,NONE
Q6K00388,Q6K00388_N05,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0074,FMOD0074,scO6R6xa,1.21.11-1.11.2,F6G000381,F6G000381_N0001,de/guntram/mcmod/durabilityviewer/config/ConfigGui$ConfigGuiTab.class,c15f39469225e46b9bc07cf623503cc44fb1c504fdc9dee37e7b07436ec1e3ab,NONE
Q6K00388,Q6K00388_N06,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0046,6Pmao7Jm,2.3.1,F6G000213,F6G000213_N0002,dragomordor/simpletms/ui/MoveTypeFilter.class,e10afb41c0a73d5312b08a5f28b0e872c01762367164755edc6884bf651412fc,NONE
Q6K00388,Q6K00388_N07,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0046,6Pmao7Jm,2.3.1,F6G000213,F6G000213_N0005,dragomordor/simpletms/ui/OwnershipFilter.class,027158be5ff099340c6519390ee817b1063c407af16c186f133548291c718c5d,NONE
Q6K00389,Q6K00389_N01,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0027,IqO5eD9D,1.5.1,F6G000116,F6G000116_N0003,net/mcjamweasel/moarconcrete/block/ModBlocks.class,bf5e903bccd3a27ccd136de2b84a2cf39cd3b628187e8ac06dc8a90eba0be49f,NONE
Q6K00389,Q6K00389_N02,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0055,FMOD0055,hmTUVDVo,1.1.0,F6G000264,F6G000264_N0004,com/nbp/cobblemon_smartphone/actions/PokedexAction.class,fca8e94ec238284f66185b85f9d0dabd164ea90de9ffb7f549871dc8a7247be1,NONE
Q6K00389,Q6K00389_N03,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0027,IqO5eD9D,1.5.1,F6G000116,F6G000116_N0005,net/mcjamweasel/moarconcrete/datagen/ModRecipeProvider.class,a60ce3dba97022ff667093d4775946e86f4e17855fe217bfece51e2aea01bc21,NONE
Q6K00389,Q6K00389_N04,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0055,FMOD0055,hmTUVDVo,1.1.0,F6G000264,F6G000264_N0005,com/nbp/cobblemon_smartphone/client/gui/PokeInfoDetailScreen.class,fc699c11e5233fc02c3d317a6fc954a93b347a90409f76c0a6c3518f84b7a71c,NONE
Q6K00389,Q6K00389_N05,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0055,FMOD0055,hmTUVDVo,1.1.0,F6G000264,F6G000264_N0003,com/nbp/cobblemon_smartphone/network/handler/HealPokemonCooldowns.class,903fcecb63ffccac6d40b1f84c3df32303fcc8e7f5adfd46f60653d770dec23c,NONE
Q6K00389,Q6K00389_N06,TEST,TEST_MIXED_1K1U,2,STRUCTURED,UNKNOWN,FMOD0027,IqO5eD9D,1.5.1,F6G000116,,data/moarconcrete/recipe/cyan_concrete_brick_slabs.json,2ec425d87f046ee57e022e4f828aab30c68f94eb417dc5895b7330857a2f33e4,NONE
Q6K00389,Q6K00389_N07,TEST,TEST_MIXED_1K1U,2,IMAGE,FMOD0055,FMOD0055,hmTUVDVo,1.1.0,F6G000264,,resourcepacks/oldsmartphone/assets/cobblemon_smartphone/textures/item/magenta_smartphone.png,1e449644bcaae341be8d17da9ac7d2486e06e1eff2d278f55a3464c3d54afbb7,LOSSLESS_REENCODE_PNG_V1
Q6K00390,Q6K00390_N01,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0023,FMOD0023,603d4gFf,26.201.1,F6G000086,F6G000086_N0004,org/betterx/betterend/registry/block/EndFunctionalBlocks.class,08bd49d3dbd8593dc15a14a30a3c26c702ff51d09cbd64eb0802fcc1039ca7c0,NONE
Q6K00390,Q6K00390_N02,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0068,gmojFcs2,2.0.0.9,F6G000356,F6G000356_N0003,de/blutmondgilde/cloudsettings/api/pojo/OptionsResponse.class,41bbdccaea2959a0f9342fe1b09f516d5ef2296ade999f11fcb18ebf8701787d,NONE
Q6K00390,Q6K00390_N03,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0023,FMOD0023,603d4gFf,26.201.1,F6G000086,F6G000086_N0003,org/betterx/betterend/advancements/BECriteria.class,e095e24b8bfc7a00288cfaf1cf9efd550c101a874cbac6186529db7654d5e221,NONE
Q6K00390,Q6K00390_N04,TEST,TEST_MIXED_1K1U,2,IMAGE,UNKNOWN,FMOD0068,gmojFcs2,2.0.0.9,F6G000356,,icon.png,cf60d02e6dc8c9bdc03308db1b7921278e73e333d06fe022a2295eecc591a5b3,LOSSLESS_REENCODE_PNG_V1
Q6K00390,Q6K00390_N05,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0068,gmojFcs2,2.0.0.9,F6G000356,F6G000356_N0005,de/blutmondgilde/cloudsettings/CloudSettingsStatus.class,e39d438fd0f3ef8dbbe9cb2466ee2e641759f0afae083ecbcb05931a4d9ca8b4,NONE
Q6K00390,Q6K00390_N06,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0068,gmojFcs2,2.0.0.9,F6G000356,F6G000356_N0004,de/blutmondgilde/cloudsettings/api/pojo/ServerIdRequest.class,048841c8c5fab51352713565f257b12877157778eac49533913707e63bf44fa2,NONE
Q6K00390,Q6K00390_N07,TEST,TEST_MIXED_1K1U,2,STRUCTURED,FMOD0023,FMOD0023,603d4gFf,26.201.1,F6G000086,,data/betterend/advancement/recipes/decorations/lucernia_barrel.json,43c9e13f435ee3eb244a3f5b513a8503edbd9052750a31f3a62173dc766bcb36,NONE
Q6K00391,Q6K00391_N01,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,UNKNOWN,FMOD0027,NqyLpG4U,1.5.2,F6G000115,F6G000115_N0005,net/mcjamweasel/moarconcrete/datagen/ModRecipeProvider$1.class,2e0d191d94ba9b795effd33bd1a5bf4073431e1ead81949a8c4f97640d849e2a,NONE
Q6K00391,Q6K00391_N02,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0089,FMOD0089,MrweWZ20,21.10.2,F6G000462,F6G000462_N0002,fuzs/strawstatues/fabric/services/FabricClientAbstractions$1.class,94bb08e076367b610f4ccc439f66e7c79ce98994f236d74b841640763fc0ec67,NONE
Q6K00391,Q6K00391_N03,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0089,FMOD0089,MrweWZ20,21.10.2,F6G000462,F6G000462_N0005,fuzs/strawstatues/client/renderer/entity/StrawStatueRenderer.class,58556d4eae157e2cf8a35998b1b53d39638c07db28c051d7c086d75537e734f2,NONE
Q6K00391,Q6K00391_N04,TEST,TEST_MIXED_1K1U,2,STRUCTURED,FMOD0089,FMOD0089,MrweWZ20,21.10.2,F6G000462,,strawstatues.fabric.mixins.json,d015f3e8abbaacc8f5829a2b64a37f66afc0fd65e35283627994584960c35c06,NONE
Q6K00391,Q6K00391_N05,TEST,TEST_MIXED_1K1U,2,CODE_BINARY,FMOD0089,FMOD0089,MrweWZ20,21.10.2,F6G000462,F6G000462_N0003,fuzs/strawstatues/client/model/geom/ModModelLayers.class,566380e581ddc4bcbd992adc764713033d26778cdd597bab2c3d37b78db439e1,NONE
