query_id,stage,scenario,k_true,known_parent_count,unknown_parent_count,known_parent_ids,unknown_parent_ids,all_parent_ids,component_count,code_count,structured_count,image_count
Q6K00475,TEST,TEST_MIXED_2K1U,3,2,1,"[""FMOD0025"", ""FMOD0077""]","[""FMOD0068""]","[""FMOD0025"", ""FMOD0068"", ""FMOD0077""]",7,5,1,1
Q6K00476,TEST,TEST_MIXED_2K1U,3,2,1,"[""FMOD0016"", ""FMOD0040""]","[""FMOD0009""]","[""FMOD0009"", ""FMOD0016"", ""FMOD0040""]",7,5,1,1
Q6K00477,TEST,TEST_MIXED_2K1U,3,2,1,"[""FMOD0025"", ""FMOD0079""]","[""FMOD0070""]","[""FMOD0025"", ""FMOD0070"", ""FMOD0079""]",7,5,1,1
Q6K00478,TEST,TEST_MIXED_2K1U,3,2,1,"[""FMOD0025"", ""FMOD0099""]","[""FMOD0007""]","[""FMOD0007"", ""FMOD0025"", ""FMOD0099""]",7,5,1,1
Q6K00479,TEST,TEST_MIXED_2K1U,3,2,1,"[""FMOD0022"", ""FMOD0066""]","[""FMOD0090""]","[""FMOD0022"", ""FMOD0066"", ""FMOD0090""]",7,5,1,1
Q6K00480,TEST,TEST_MIXED_2K1U,3,2,1,"[""FMOD0005"", ""FMOD0099""]","[""FMOD0046""]","[""FMOD0005"", ""FMOD0046"", ""FMOD0099""]",7,5,1,1
Q6K00481,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0070""]","[""FMOD0070""]",7,5,1,1
Q6K00482,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0009""]","[""FMOD0009""]",7,5,1,1
Q6K00483,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0007""]","[""FMOD0007""]",7,5,1,1
Q6K00484,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0028""]","[""FMOD0028""]",7,5,1,1
Q6K00485,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0054""]","[""FMOD0054""]",7,5,1,1
Q6K00486,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0007""]","[""FMOD0007""]",7,5,1,1
Q6K00487,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0084""]","[""FMOD0084""]",7,5,1,1
Q6K00488,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0009""]","[""FMOD0009""]",7,5,1,1
Q6K00489,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0090""]","[""FMOD0090""]",7,5,1,1
Q6K00490,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0006""]","[""FMOD0006""]",7,5,1,1
Q6K00491,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0062""]","[""FMOD0062""]",7,5,1,1
Q6K00492,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0028""]","[""FMOD0028""]",7,5,1,1
Q6K00493,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0090""]","[""FMOD0090""]",7,5,1,1
Q6K00494,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0046""]","[""FMOD0046""]",7,5,1,1
Q6K00495,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0094""]","[""FMOD0094""]",7,5,1,1
Q6K00496,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0006""]","[""FMOD0006""]",7,5,1,1
Q6K00497,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0070""]","[""FMOD0070""]",7,5,1,1
Q6K00498,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0084""]","[""FMOD0084""]",7,5,1,1
Q6K00499,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0084""]","[""FMOD0084""]",7,5,1,1
Q6K00500,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0085""]","[""FMOD0085""]",7,5,1,1
Q6K00501,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0062""]","[""FMOD0062""]",7,5,1,1
Q6K00502,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0027""]","[""FMOD0027""]",7,5,1,1
Q6K00503,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0084""]","[""FMOD0084""]",7,5,1,1
Q6K00504,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0046""]","[""FMOD0046""]",7,5,1,1
Q6K00505,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0027""]","[""FMOD0027""]",7,5,1,1
Q6K00506,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0009""]","[""FMOD0009""]",7,5,1,1
Q6K00507,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0028""]","[""FMOD0028""]",7,5,1,1
Q6K00508,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0070""]","[""FMOD0070""]",7,5,1,1
Q6K00509,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0006""]","[""FMOD0006""]",7,5,1,1
Q6K00510,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0070""]","[""FMOD0070""]",7,5,1,1
Q6K00511,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0046""]","[""FMOD0046""]",7,5,1,1
Q6K00512,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0085""]","[""FMOD0085""]",7,5,1,1
Q6K00513,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0094""]","[""FMOD0094""]",7,5,1,1
Q6K00514,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0068""]","[""FMOD0068""]",7,5,1,1
Q6K00515,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0090""]","[""FMOD0090""]",7,5,1,1
Q6K00516,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0062""]","[""FMOD0062""]",7,5,1,1
Q6K00517,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0027""]","[""FMOD0027""]",7,5,1,1
Q6K00518,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0085""]","[""FMOD0085""]",7,5,1,1
Q6K00519,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0006""]","[""FMOD0006""]",7,5,1,1
Q6K00520,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0070""]","[""FMOD0070""]",7,5,1,1
Q6K00521,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0062""]","[""FMOD0062""]",7,5,1,1
Q6K00522,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0027""]","[""FMOD0027""]",7,5,1,1
Q6K00523,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0027""]","[""FMOD0027""]",7,5,1,1
Q6K00524,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0070""]","[""FMOD0070""]",7,5,1,1
Q6K00525,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0062""]","[""FMOD0062""]",7,5,1,1
Q6K00526,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0048""]","[""FMOD0048""]",7,5,1,1
Q6K00527,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0046""]","[""FMOD0046""]",7,5,1,1
Q6K00528,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0070""]","[""FMOD0070""]",7,5,1,1
Q6K00529,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0062""]","[""FMOD0062""]",7,5,1,1
Q6K00530,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0054""]","[""FMOD0054""]",7,5,1,1
Q6K00531,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0027""]","[""FMOD0027""]",7,5,1,1
Q6K00532,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0054""]","[""FMOD0054""]",7,5,1,1
Q6K00533,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0090""]","[""FMOD0090""]",7,5,1,1
Q6K00534,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0009""]","[""FMOD0009""]",7,5,1,1
Q6K00535,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0068""]","[""FMOD0068""]",7,5,1,1
Q6K00536,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0028""]","[""FMOD0028""]",7,5,1,1
Q6K00537,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0084""]","[""FMOD0084""]",7,5,1,1
Q6K00538,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0084""]","[""FMOD0084""]",7,5,1,1
Q6K00539,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0068""]","[""FMOD0068""]",7,5,1,1
Q6K00540,TEST,TEST_UNKNOWN_K1,1,0,1,[],"[""FMOD0006""]","[""FMOD0006""]",7,5,1,1
