concurrency,request_index,query_id,success,status_code,client_latency_ms,server_internal_total_ms,predicted_k,error
16,945,Q6K00396,True,200,191.3382,1.2602,2,
16,946,Q6K00269,True,200,190.7873,1.0502,2,
16,947,Q6K00519,True,200,190.1374,0.9284,2,
16,948,Q6K00516,True,200,184.8678,0.8344,1,
16,949,Q6K00193,True,200,194.2455,0.9658,2,
16,950,Q6K00288,True,200,189.1341,0.9586,2,
16,951,Q6K00224,True,200,200.3344,0.936,2,
16,953,Q6K00515,True,200,178.365,0.8584,1,
16,952,Q6K00218,True,200,194.5575,0.9081,2,
16,954,Q6K00281,True,200,194.2001,0.9268,3,
16,955,Q6K00482,True,200,191.1801,0.9155,1,
16,957,Q6K00423,True,200,178.2097,1.2672,3,
16,956,Q6K00305,True,200,194.6847,1.0125,3,
16,958,Q6K00312,True,200,197.8985,0.9883,4,
16,959,Q6K00415,True,200,188.9178,0.9774,2,
16,960,Q6K00479,True,200,171.9634,0.8983,3,
16,961,Q6K00434,True,200,182.2791,0.8541,2,
16,962,Q6K00499,True,200,182.3293,0.9284,2,
16,963,Q6K00299,True,200,182.964,0.8796,3,
16,964,Q6K00237,True,200,183.5403,0.9485,2,
16,965,Q6K00528,True,200,179.4488,0.855,1,
16,966,Q6K00203,True,200,186.1079,1.0597,2,
16,967,Q6K00440,True,200,175.5157,0.9376,4,
16,968,Q6K00457,True,200,177.7069,1.2731,2,
16,969,Q6K00473,True,200,187.3381,0.9738,4,
16,970,Q6K00376,True,200,202.8494,1.145,2,
16,971,Q6K00276,True,200,194.8399,0.9386,2,
16,972,Q6K00260,True,200,188.355,0.9009,3,
16,973,Q6K00455,True,200,183.5976,0.8789,3,
16,974,Q6K00428,True,200,176.2786,0.9033,3,
16,975,Q6K00434,True,200,185.5868,0.8598,2,
16,976,Q6K00439,True,200,214.5198,0.9314,3,
16,977,Q6K00537,True,200,209.2578,0.8842,2,
16,978,Q6K00325,True,200,215.4256,1.1866,4,
16,979,Q6K00377,True,200,199.5264,0.9371,3,
16,980,Q6K00190,True,200,208.9536,0.9833,2,
16,981,Q6K00385,True,200,202.8029,0.8442,2,
16,982,Q6K00268,True,200,206.9672,0.999,2,
16,983,Q6K00356,True,200,200.4401,0.8857,4,
16,984,Q6K00222,True,200,213.6191,0.9059,1,
16,985,Q6K00245,True,200,194.1102,0.9126,2,
16,986,Q6K00279,True,200,183.5902,0.8874,2,
16,987,Q6K00341,True,200,189.3073,0.9187,3,
16,988,Q6K00220,True,200,194.3152,0.8916,1,
16,989,Q6K00182,True,200,199.0481,0.9176,2,
16,990,Q6K00306,True,200,199.2002,0.9129,4,
16,991,Q6K00385,True,200,190.2974,0.8324,2,
16,992,Q6K00477,True,200,164.6602,0.8934,3,
16,993,Q6K00536,True,200,170.1135,0.8916,2,
16,994,Q6K00297,True,200,163.9466,0.8956,2,
16,995,Q6K00494,True,200,173.9216,0.8153,2,
16,996,Q6K00227,True,200,173.5211,0.9217,2,
16,997,Q6K00281,True,200,172.4862,1.2058,3,
16,998,Q6K00488,True,200,167.0936,0.8946,1,
16,999,Q6K00487,True,200,161.4719,0.8725,2,
16,1000,Q6K00473,True,200,145.9697,0.9903,4,
32,2,Q6K00460,True,200,46.824,0.8759,3,
32,1,Q6K00187,True,200,47.22,0.9367,1,
32,3,Q6K00330,True,200,53.2784,0.8836,3,
32,4,Q6K00307,True,200,58.852,1.0606,4,
32,5,Q6K00451,True,200,79.691,0.9365,3,
32,6,Q6K00364,True,200,102.2003,0.8875,2,
32,7,Q6K00379,True,200,102.6582,0.8907,3,
32,8,Q6K00292,True,200,118.4456,0.9464,2,
32,9,Q6K00329,True,200,123.74,1.0611,3,
32,10,Q6K00330,True,200,139.4414,0.8951,3,
32,11,Q6K00412,True,200,145.3038,0.8415,2,
32,12,Q6K00241,True,200,156.3529,0.8977,3,
32,13,Q6K00248,True,200,166.7864,0.8833,3,
32,14,Q6K00202,True,200,177.6352,0.8983,2,
32,15,Q6K00392,True,200,188.6924,0.8768,2,
32,16,Q6K00434,True,200,204.8884,0.8798,2,
32,17,Q6K00281,True,200,215.5332,0.9142,3,
32,18,Q6K00314,True,200,220.8749,0.8966,4,
32,19,Q6K00259,True,200,232.3092,0.9398,2,
32,20,Q6K00331,True,200,242.7706,0.8888,2,
32,21,Q6K00419,True,200,253.2687,1.019,3,
32,22,Q6K00323,True,200,264.2126,0.9062,4,
32,23,Q6K00517,True,200,281.7846,0.8953,1,
32,24,Q6K00328,True,200,288.4583,0.9387,3,
32,25,Q6K00332,True,200,306.1258,0.8812,3,
32,26,Q6K00467,True,200,311.228,1.0881,3,
32,27,Q6K00498,True,200,326.4466,0.9455,2,
32,28,Q6K00383,True,200,339.1345,0.8478,2,
32,29,Q6K00367,True,200,357.6724,0.8588,2,
32,30,Q6K00442,True,200,363.2058,0.9227,2,
32,31,Q6K00359,True,200,380.9035,0.9659,4,
32,32,Q6K00192,True,200,386.963,1.1252,2,
32,34,Q6K00193,True,200,360.5779,1.083,2,
32,33,Q6K00416,True,200,372.9549,0.8835,2,
32,35,Q6K00396,True,200,389.922,0.8796,2,
32,36,Q6K00446,True,200,384.4933,0.927,4,
32,37,Q6K00454,True,200,403.3333,1.0108,3,
32,38,Q6K00458,True,200,381.2516,0.8572,2,
32,39,Q6K00388,True,200,391.1265,1.0601,3,
32,40,Q6K00350,True,200,392.2235,0.8993,3,
32,41,Q6K00410,True,200,396.6684,0.8357,2,
32,42,Q6K00264,True,200,388.0771,0.915,2,
32,43,Q6K00478,True,200,393.5649,0.8716,3,
32,44,Q6K00275,True,200,393.2903,1.0293,3,
32,45,Q6K00425,True,200,393.3967,0.9199,3,
32,46,Q6K00284,True,200,393.8251,0.8983,3,
32,47,Q6K00507,True,200,393.3412,0.8507,2,
32,48,Q6K00503,True,200,393.0035,0.8743,2,
32,49,Q6K00307,True,200,393.453,1.0153,4,
32,50,Q6K00352,True,200,399.2328,0.9314,4,
32,51,Q6K00346,True,200,393.5393,0.9359,4,
32,52,Q6K00383,True,200,394.0933,0.8651,2,
32,53,Q6K00514,True,200,394.1007,1.0077,2,
32,54,Q6K00271,True,200,393.9278,0.9121,3,
32,55,Q6K00266,True,200,387.1377,0.9163,3,
32,56,Q6K00231,True,200,391.6265,0.9223,3,
32,57,Q6K00532,True,200,384.7955,0.906,2,
32,58,Q6K00431,True,200,395.959,0.882,3,
32,59,Q6K00530,True,200,390.9399,0.9142,2,
32,60,Q6K00314,True,200,384.0755,0.9423,4,
32,61,Q6K00200,True,200,381.9707,0.9304,2,
32,62,Q6K00444,True,200,381.865,0.9049,3,
32,63,Q6K00226,True,200,380.4584,0.8553,2,
32,64,Q6K00254,True,200,379.5706,0.8866,3,
32,65,Q6K00344,True,200,388.3056,0.9113,4,
32,66,Q6K00421,True,200,384.4751,0.858,3,
32,67,Q6K00217,True,200,367.0631,0.8649,2,
32,68,Q6K00437,True,200,377.4991,1.029,4,
32,69,Q6K00507,True,200,350.6635,1.0148,2,
32,70,Q6K00319,True,200,361.9844,0.9534,4,
32,71,Q6K00188,True,200,362.5405,1.0095,3,
32,72,Q6K00237,True,200,357.6555,0.9381,2,
32,73,Q6K00312,True,200,365.7636,0.9353,4,
32,74,Q6K00380,True,200,375.572,0.9334,2,
32,75,Q6K00445,True,200,364.8217,0.9081,2,
32,76,Q6K00486,True,200,365.9076,0.9071,2,
32,77,Q6K00476,True,200,366.9687,0.869,2,
32,78,Q6K00290,True,200,372.4719,0.8948,3,
32,79,Q6K00355,True,200,368.3439,1.0204,4,
32,80,Q6K00347,True,200,370.1225,0.9754,4,
32,81,Q6K00447,True,200,364.9031,0.998,3,
32,82,Q6K00408,True,200,366.1147,0.9289,2,
32,83,Q6K00458,True,200,371.7061,0.8789,2,
32,84,Q6K00482,True,200,382.2751,0.8273,1,
32,85,Q6K00431,True,200,371.9624,0.8732,3,
32,86,Q6K00184,True,200,373.4755,1.1363,2,
32,87,Q6K00204,True,200,373.3954,0.9766,2,
32,88,Q6K00293,True,200,372.8315,1.0868,2,
32,89,Q6K00491,True,200,372.7404,0.8304,1,
32,90,Q6K00401,True,200,367.4231,1.0489,3,
32,91,Q6K00257,True,200,367.8294,0.9017,3,
32,92,Q6K00325,True,200,374.6649,0.9137,4,
32,93,Q6K00235,True,200,369.2157,0.9134,2,
32,94,Q6K00280,True,200,376.0699,0.9451,3,
32,95,Q6K00244,True,200,373.5987,0.9693,3,
32,96,Q6K00211,True,200,402.7041,0.9837,1,
32,97,Q6K00361,True,200,412.222,1.9993,2,
32,98,Q6K00344,True,200,404.7691,1.8855,4,
32,99,Q6K00233,True,200,411.7143,0.9363,2,
32,100,Q6K00296,True,200,418.6644,0.8978,3,
32,101,Q6K00405,True,200,426.4562,0.9107,2,
32,102,Q6K00211,True,200,420.5442,1.8251,1,
32,103,Q6K00237,True,200,425.4416,0.9603,2,
32,104,Q6K00223,True,200,418.576,0.9445,1,
32,105,Q6K00197,True,200,418.831,1.0726,2,
32,106,Q6K00453,True,200,409.1814,0.9071,3,
32,107,Q6K00181,True,200,419.8222,0.9082,1,
32,108,Q6K00448,True,200,418.7477,0.9817,3,
32,109,Q6K00480,True,200,419.009,1.0021,3,
32,110,Q6K00410,True,200,420.3532,0.8212,2,
32,111,Q6K00472,True,200,424.3304,0.9046,4,
32,112,Q6K00457,True,200,413.1211,1.0526,2,
32,113,Q6K00213,True,200,437.0708,1.0092,2,
32,114,Q6K00399,True,200,431.2459,0.8871,2,
32,115,Q6K00243,True,200,437.0091,1.006,3,
32,116,Q6K00333,True,200,439.3835,1.03,4,
32,117,Q6K00355,True,200,439.1234,0.9489,4,
32,118,Q6K00222,True,200,442.9398,0.9216,1,
32,119,Q6K00274,True,200,437.4015,0.9799,3,
32,120,Q6K00386,True,200,446.3813,0.8856,3,
32,121,Q6K00262,True,200,437.3542,0.9745,3,
32,122,Q6K00532,True,200,446.6359,0.9249,2,
32,123,Q6K00208,True,200,437.7095,0.9645,3,
32,124,Q6K00260,True,200,436.3768,0.8728,3,
32,125,Q6K00438,True,200,436.1396,0.9078,3,
32,126,Q6K00393,True,200,434.8475,0.7939,1,
32,127,Q6K00189,True,200,444.4797,0.9189,1,
32,128,Q6K00239,True,200,410.8138,0.8691,2,
32,129,Q6K00380,True,200,402.8187,0.9617,2,
32,130,Q6K00373,True,200,402.2914,1.0076,2,
32,131,Q6K00327,True,200,412.299,0.8817,4,
32,132,Q6K00506,True,200,394.8917,0.8943,2,
32,133,Q6K00187,True,200,386.2526,0.993,1,
32,134,Q6K00489,True,200,397.1668,0.8404,2,
32,135,Q6K00439,True,200,387.068,0.8921,3,
32,136,Q6K00420,True,200,393.0715,0.8575,2,
32,137,Q6K00217,True,200,391.3683,0.8625,2,
32,138,Q6K00529,True,200,390.7961,0.8263,1,
32,139,Q6K00503,True,200,391.3907,0.9,2,
32,140,Q6K00196,True,200,392.1474,1.1262,1,
32,141,Q6K00509,True,200,398.2099,0.8263,1,
32,142,Q6K00328,True,200,385.374,0.9649,3,
32,143,Q6K00268,True,200,397.3023,0.9788,2,
32,144,Q6K00496,True,200,390.9439,1.0246,1,
32,145,Q6K00426,True,200,381.9535,0.8829,3,
32,146,Q6K00378,True,200,375.7879,1.0189,3,
32,147,Q6K00322,True,200,369.2913,0.9203,4,
32,148,Q6K00416,True,200,355.9056,0.8787,2,
32,149,Q6K00343,True,200,371.9585,0.8612,4,
32,150,Q6K00245,True,200,365.3704,0.9357,2,
32,151,Q6K00539,True,200,371.9404,0.9033,2,
32,152,Q6K00418,True,200,357.8128,0.8962,2,
32,153,Q6K00483,True,200,367.4296,0.7955,1,
32,154,Q6K00313,True,200,357.582,0.9854,4,
32,155,Q6K00484,True,200,366.3951,0.8286,1,
32,156,Q6K00204,True,200,366.2139,1.1595,2,
32,157,Q6K00530,True,200,365.9986,0.8918,2,
32,158,Q6K00314,True,200,370.3299,0.8798,4,
32,159,Q6K00311,True,200,352.4578,0.8964,4,
32,160,Q6K00492,True,200,362.5665,0.9046,2,
32,161,Q6K00293,True,200,357.1973,0.9624,2,
32,162,Q6K00288,True,200,362.1126,0.9836,2,
32,164,Q6K00190,True,200,354.5695,0.9911,2,
32,163,Q6K00334,True,200,360.3622,1.0285,3,
32,165,Q6K00231,True,200,358.9605,0.9323,3,
32,166,Q6K00288,True,200,352.5663,1.3557,2,
32,167,Q6K00518,True,200,358.2317,0.9122,2,
32,168,Q6K00490,True,200,368.2284,0.8754,1,
32,169,Q6K00384,True,200,351.4021,0.8389,2,
32,170,Q6K00433,True,200,356.2973,0.9559,3,
32,171,Q6K00505,True,200,360.396,0.8308,1,
32,172,Q6K00309,True,200,358.0532,1.0359,3,
32,173,Q6K00244,True,200,351.5507,0.9567,3,
32,174,Q6K00475,True,200,357.4713,0.9918,4,
32,175,Q6K00519,True,200,340.1253,0.9275,2,
32,176,Q6K00523,True,200,352.6189,0.8284,1,
32,177,Q6K00441,True,200,344.7345,0.9343,4,
32,178,Q6K00470,True,200,356.3412,1.0965,3,
32,179,Q6K00265,True,200,355.2532,0.9838,2,
32,180,Q6K00312,True,200,360.4269,0.9753,4,
32,181,Q6K00507,True,200,350.4481,0.8519,2,
32,182,Q6K00373,True,200,352.3046,0.9001,2,
32,183,Q6K00474,True,200,350.4668,0.9847,3,
32,184,Q6K00365,True,200,360.7064,1.1183,2,
32,185,Q6K00394,True,200,355.1574,0.8438,3,
32,186,Q6K00447,True,200,360.6841,0.9621,3,
32,187,Q6K00473,True,200,355.8348,0.9341,4,
32,188,Q6K00504,True,200,360.7682,0.7978,1,
32,189,Q6K00352,True,200,371.5132,1.2487,4,
32,190,Q6K00243,True,200,366.6644,0.9298,3,
32,191,Q6K00510,True,200,372.3798,1.4388,1,
32,192,Q6K00235,True,200,383.442,0.8633,2,
32,193,Q6K00349,True,200,378.6335,0.9906,4,
32,194,Q6K00264,True,200,374.0361,0.9327,2,
32,195,Q6K00507,True,200,374.9465,0.8474,2,
32,196,Q6K00318,True,200,375.1087,0.9026,3,
32,197,Q6K00401,True,200,385.0885,0.9888,3,
32,198,Q6K00350,True,200,375.1929,0.9633,3,
32,199,Q6K00502,True,200,374.6697,0.7938,1,
32,200,Q6K00199,True,200,363.3847,0.9362,2,
32,201,Q6K00274,True,200,370.0391,0.914,3,
32,202,Q6K00302,True,200,385.2185,0.9291,4,
32,203,Q6K00483,True,200,380.0932,0.8416,1,
32,204,Q6K00353,True,200,370.4997,1.0689,3,
32,205,Q6K00375,True,200,370.4186,1.0062,3,
32,206,Q6K00502,True,200,380.5377,0.8262,1,
32,207,Q6K00372,True,200,376.0206,1.0672,3,
32,208,Q6K00325,True,200,374.4558,0.9204,4,
32,209,Q6K00397,True,200,371.4042,0.9336,2,
32,210,Q6K00257,True,200,370.5936,0.9508,3,
32,211,Q6K00356,True,200,381.5867,0.9534,4,
32,212,Q6K00212,True,200,377.075,0.9047,2,
32,213,Q6K00339,True,200,370.862,0.9518,4,
32,214,Q6K00362,True,200,375.9117,0.8484,2,
32,215,Q6K00425,True,200,371.0053,0.8745,3,
32,216,Q6K00410,True,200,365.9,0.9199,2,
32,217,Q6K00241,True,200,370.7049,0.9268,3,
32,218,Q6K00391,True,200,365.8002,0.8736,2,
32,219,Q6K00427,True,200,371.0373,1.126,3,
32,220,Q6K00196,True,200,366.0721,1.0619,1,
32,221,Q6K00278,True,200,361.2945,0.9228,3,
32,222,Q6K00272,True,200,356.4784,1.0258,2,
32,223,Q6K00262,True,200,366.4356,0.9571,3,
32,224,Q6K00316,True,200,344.8945,0.9258,4,
32,225,Q6K00539,True,200,344.2852,0.9042,2,
32,226,Q6K00443,True,200,354.6535,0.9148,3,
32,227,Q6K00526,True,200,348.8099,0.8091,1,
32,228,Q6K00516,True,200,359.4233,0.8085,1,
32,229,Q6K00413,True,200,343.572,0.8397,2,
32,230,Q6K00306,True,200,358.8582,0.8934,4,
32,231,Q6K00230,True,200,354.2785,0.9115,2,
32,232,Q6K00466,True,200,366.4748,0.9403,3,
32,233,Q6K00395,True,200,359.7467,1.0971,2,
32,234,Q6K00203,True,200,344.2948,0.9669,2,
32,235,Q6K00421,True,200,343.578,0.9309,3,
32,236,Q6K00385,True,200,363.3664,0.8832,2,
32,237,Q6K00327,True,200,358.7782,0.9004,4,
32,238,Q6K00292,True,200,350.1035,1.0163,2,
32,239,Q6K00287,True,200,354.6506,1.0174,3,
32,240,Q6K00298,True,200,355.4802,0.9836,3,
32,241,Q6K00471,True,200,356.6906,0.8918,3,
32,242,Q6K00270,True,200,357.9897,0.9132,3,
32,243,Q6K00383,True,200,349.2585,0.8628,2,
32,244,Q6K00398,True,200,355.0508,1.0141,2,
32,245,Q6K00446,True,200,360.21,0.9121,4,
32,246,Q6K00469,True,200,365.3631,0.9412,2,
32,247,Q6K00501,True,200,360.575,0.8027,1,
32,248,Q6K00399,True,200,366.0404,0.8958,2,
32,249,Q6K00212,True,200,360.8713,0.9111,2,
32,250,Q6K00406,True,200,365.7048,0.8962,2,
32,251,Q6K00424,True,200,360.4968,1.1104,2,
32,252,Q6K00242,True,200,360.1156,1.024,2,
32,253,Q6K00338,True,200,354.2018,0.9607,4,
32,254,Q6K00266,True,200,359.1891,0.9004,3,
32,255,Q6K00443,True,200,351.0622,0.8826,3,
32,256,Q6K00238,True,200,363.5434,0.958,3,
32,257,Q6K00325,True,200,363.7298,1.102,4,
32,258,Q6K00252,True,200,364.2281,0.9548,2,
32,259,Q6K00354,True,200,363.9603,0.8914,3,
32,260,Q6K00453,True,200,358.7878,0.8511,3,
32,261,Q6K00288,True,200,364.9296,0.9755,2,
32,262,Q6K00247,True,200,361.0645,0.9878,2,
32,263,Q6K00478,True,200,365.1025,0.8558,3,
32,264,Q6K00302,True,200,359.4362,0.9854,4,
32,265,Q6K00488,True,200,390.1292,0.8884,1,
32,266,Q6K00257,True,200,384.8638,0.9566,3,
32,267,Q6K00207,True,200,385.9066,1.073,1,
32,268,Q6K00536,True,200,377.4988,0.9517,2,
32,269,Q6K00208,True,200,382.9831,1.0153,3,
32,270,Q6K00222,True,200,388.0076,0.8774,1,
32,271,Q6K00419,True,200,388.3278,0.9173,3,
32,272,Q6K00343,True,200,399.413,0.8695,4,
32,273,Q6K00185,True,200,387.9499,0.8672,2,
32,274,Q6K00446,True,200,392.3149,0.9102,4,
32,275,Q6K00234,True,200,385.5581,0.9738,2,
32,276,Q6K00415,True,200,384.5317,1.0047,2,
32,277,Q6K00457,True,200,385.5454,0.9465,2,
32,278,Q6K00282,True,200,380.4138,0.9636,3,
32,279,Q6K00204,True,200,386.1073,1.1281,2,
32,280,Q6K00418,True,200,381.4432,0.8923,2,
32,281,Q6K00493,True,200,387.4804,0.8966,2,
32,282,Q6K00463,True,200,389.2519,1.0254,3,
32,283,Q6K00306,True,200,394.1743,0.9234,4,
32,284,Q6K00183,True,200,389.641,0.9861,2,
32,285,Q6K00431,True,200,390.7765,0.9191,3,
32,286,Q6K00417,True,200,392.0079,0.8535,2,
32,287,Q6K00204,True,200,389.6419,0.9932,2,
32,288,Q6K00524,True,200,388.1182,0.9209,2,
32,289,Q6K00221,True,200,388.3101,0.9695,2,
32,290,Q6K00341,True,200,392.9841,0.8699,3,
32,291,Q6K00332,True,200,394.1186,0.863,3,
32,292,Q6K00417,True,200,388.6732,0.9421,2,
32,293,Q6K00402,True,200,387.9135,0.9025,2,
32,294,Q6K00436,True,200,387.7491,0.8509,2,
32,295,Q6K00445,True,200,386.9722,0.894,2,
32,296,Q6K00524,True,200,382.5854,0.8786,2,
32,297,Q6K00364,True,200,373.9784,0.9124,2,
32,298,Q6K00447,True,200,368.2924,0.9899,3,
32,299,Q6K00328,True,200,368.8265,0.9787,3,
32,300,Q6K00472,True,200,367.2997,0.9096,4,
32,301,Q6K00240,True,200,366.3069,0.9817,2,
32,302,Q6K00375,True,200,370.1773,0.9853,3,
32,303,Q6K00297,True,200,365.1149,0.8345,2,
32,304,Q6K00499,True,200,352.338,0.8747,2,
32,305,Q6K00285,True,200,363.6172,1.2676,2,
32,306,Q6K00375,True,200,357.9005,0.9939,3,
32,307,Q6K00231,True,200,363.6551,0.9348,3,
32,308,Q6K00502,True,200,358.5895,0.8097,1,
32,309,Q6K00363,True,200,363.8852,0.9197,3,
32,310,Q6K00296,True,200,358.1372,0.8835,3,
32,311,Q6K00309,True,200,362.9684,1.0664,3,
32,312,Q6K00379,True,200,362.3807,0.9125,3,
32,313,Q6K00418,True,200,368.2556,0.9027,2,
32,314,Q6K00314,True,200,361.7926,0.9003,4,
32,315,Q6K00250,True,200,362.7068,1.1073,3,
32,316,Q6K00276,True,200,361.2207,1.0708,2,
32,317,Q6K00244,True,200,361.3288,0.957,3,
32,318,Q6K00382,True,200,360.2446,0.8456,2,
32,319,Q6K00186,True,200,359.9883,0.9075,1,
32,320,Q6K00418,True,200,360.2652,0.9248,2,
32,321,Q6K00233,True,200,359.4167,0.8876,2,
32,322,Q6K00231,True,200,354.2825,0.8981,3,
32,323,Q6K00538,True,200,358.9738,0.9272,2,
32,324,Q6K00192,True,200,358.8937,0.8925,2,
32,325,Q6K00228,True,200,364.3145,0.9444,2,
32,326,Q6K00263,True,200,358.7374,1.05,3,
32,327,Q6K00274,True,200,359.9847,0.9115,3,
32,328,Q6K00472,True,200,358.7802,0.8729,4,
32,329,Q6K00212,True,200,347.4682,0.9546,2,
32,330,Q6K00213,True,200,358.4948,0.838,2,
32,331,Q6K00212,True,200,363.0712,0.9289,2,
32,332,Q6K00339,True,200,363.6425,1.0226,4,
32,333,Q6K00253,True,200,358.5833,1.0432,3,
32,334,Q6K00420,True,200,348.3233,1.0344,2,
32,335,Q6K00338,True,200,358.4837,0.9135,4,
32,336,Q6K00422,True,200,359.3952,0.8635,2,
32,337,Q6K00506,True,200,365.3026,0.8173,2,
32,338,Q6K00509,True,200,360.0778,0.8194,1,
32,339,Q6K00247,True,200,364.8167,1.0462,2,
32,340,Q6K00434,True,200,360.4158,0.8115,2,
32,341,Q6K00201,True,200,376.2942,0.8873,2,
32,342,Q6K00189,True,200,377.4093,0.9342,1,
32,343,Q6K00444,True,200,377.5439,0.9612,3,
32,344,Q6K00199,True,200,382.8961,1.0486,2,
32,345,Q6K00490,True,200,370.5202,1.1457,1,
32,346,Q6K00266,True,200,375.4836,0.904,3,
32,347,Q6K00316,True,200,369.1849,0.9196,4,
32,348,Q6K00495,True,200,373.9398,0.9229,2,
32,349,Q6K00287,True,200,374.9783,0.9965,3,
32,350,Q6K00352,True,200,386.565,0.9235,4,
32,351,Q6K00328,True,200,375.7928,1.0011,3,
32,352,Q6K00486,True,200,380.1416,0.8394,2,
32,353,Q6K00266,True,200,374.8375,0.9378,3,
32,354,Q6K00300,True,200,374.8485,0.8911,3,
32,355,Q6K00222,True,200,369.6292,0.9451,1,
32,356,Q6K00240,True,200,375.6533,0.9541,2,
32,357,Q6K00331,True,200,368.6709,0.8978,2,
32,358,Q6K00353,True,200,374.6977,0.922,3,
32,359,Q6K00500,True,200,385.0267,0.9928,2,
32,360,Q6K00333,True,200,374.2234,0.937,4,
32,361,Q6K00533,True,200,383.3155,0.8457,1,
32,362,Q6K00383,True,200,377.4666,0.9282,2,
32,363,Q6K00187,True,200,372.1075,0.9545,1,
32,364,Q6K00329,True,200,382.9837,0.9339,3,
32,365,Q6K00377,True,200,376.7972,0.9221,3,
32,366,Q6K00533,True,200,386.9829,1.1776,1,
32,367,Q6K00413,True,200,376.5029,0.8606,2,
32,368,Q6K00214,True,200,375.9986,0.8865,2,
32,369,Q6K00357,True,200,375.286,0.9902,3,
32,370,Q6K00369,True,200,380.0686,0.9308,3,
32,371,Q6K00419,True,200,375.6697,0.9284,3,
32,372,Q6K00438,True,200,374.3753,0.9189,3,
32,373,Q6K00496,True,200,358.0401,0.8626,1,
32,374,Q6K00490,True,200,362.5213,0.8544,1,
32,375,Q6K00366,True,200,356.6395,0.8997,2,
32,376,Q6K00387,True,200,362.1066,0.9722,2,
32,377,Q6K00191,True,200,357.0698,0.9139,1,
32,378,Q6K00497,True,200,356.7006,0.8446,1,
32,379,Q6K00192,True,200,356.4188,0.9218,2,
32,380,Q6K00206,True,200,357.5378,0.9387,2,
32,381,Q6K00414,True,200,355.3447,0.8796,2,
32,382,Q6K00524,True,200,343.9817,0.8675,2,
32,383,Q6K00453,True,200,354.5107,0.9108,3,
32,384,Q6K00435,True,200,354.2736,0.9094,3,
32,385,Q6K00514,True,200,354.6961,0.9916,2,
32,386,Q6K00429,True,200,359.7971,1.1324,3,
32,387,Q6K00521,True,200,354.2614,0.8434,1,
32,388,Q6K00453,True,200,353.5002,0.8547,3,
32,389,Q6K00420,True,200,356.0056,0.8787,2,
32,390,Q6K00349,True,200,354.1528,1.0042,4,
32,391,Q6K00413,True,200,343.3912,0.9254,2,
32,392,Q6K00443,True,200,360.1433,0.8789,3,
32,393,Q6K00193,True,200,345.4466,0.9891,2,
32,394,Q6K00266,True,200,361.5842,0.9192,3,
32,395,Q6K00206,True,200,351.0566,0.9281,2,
32,396,Q6K00413,True,200,340.7936,0.8542,2,
32,397,Q6K00523,True,200,351.6593,0.8768,1,
32,398,Q6K00442,True,200,354.1816,0.8401,2,
32,399,Q6K00483,True,200,375.7249,0.8123,1,
32,400,Q6K00362,True,200,369.8901,0.9416,2,
32,401,Q6K00274,True,200,365.9003,0.9475,3,
32,402,Q6K00386,True,200,360.6189,0.8744,3,
32,403,Q6K00314,True,200,359.9255,0.8842,4,
32,404,Q6K00333,True,200,376.5821,0.9182,4,
32,405,Q6K00479,True,200,365.6039,0.9065,3,
32,406,Q6K00225,True,200,360.3422,0.9355,1,
32,407,Q6K00215,True,200,366.586,1.0139,1,
32,408,Q6K00210,True,200,355.3761,0.8986,2,
32,409,Q6K00438,True,200,366.213,0.8764,3,
32,410,Q6K00384,True,200,361.5151,1.0024,2,
32,411,Q6K00281,True,200,366.7589,0.921,3,
32,412,Q6K00534,True,200,376.7973,0.8064,1,
32,413,Q6K00362,True,200,366.2733,0.8523,2,
32,414,Q6K00269,True,200,376.331,1.0269,2,
32,415,Q6K00244,True,200,366.0679,0.9502,3,
32,416,Q6K00366,True,200,361.2197,0.8408,2,
32,417,Q6K00247,True,200,371.3979,0.9769,2,
32,418,Q6K00520,True,200,361.317,0.8501,1,
32,419,Q6K00358,True,200,366.0147,0.9183,4,
32,420,Q6K00482,True,200,366.3319,0.824,1,
32,421,Q6K00365,True,200,365.5729,0.875,2,
32,422,Q6K00528,True,200,371.0754,0.8604,1,
32,423,Q6K00396,True,200,366.22,0.9159,2,
32,424,Q6K00359,True,200,360.8813,0.9461,4,
32,425,Q6K00188,True,200,365.8043,0.9277,3,
32,426,Q6K00224,True,200,355.2283,0.9304,2,
32,427,Q6K00518,True,200,365.7761,0.9312,2,
32,428,Q6K00512,True,200,365.5106,0.9445,2,
32,429,Q6K00295,True,200,365.1806,0.9935,3,
32,430,Q6K00385,True,200,351.8443,0.9775,2,
32,431,Q6K00378,True,200,351.9589,0.9728,3,
32,432,Q6K00225,True,200,347.605,0.9457,1,
32,433,Q6K00431,True,200,350.994,0.8589,3,
32,434,Q6K00224,True,200,352.0516,0.9224,2,
32,435,Q6K00309,True,200,352.2668,1.0376,3,
32,436,Q6K00221,True,200,341.2328,0.9741,2,
32,437,Q6K00208,True,200,351.8718,0.9712,3,
32,438,Q6K00276,True,200,357.4578,0.8956,2,
32,439,Q6K00423,True,200,352.0468,1.0112,3,
32,440,Q6K00454,True,200,364.5352,0.9287,3,
32,441,Q6K00413,True,200,354.1724,0.8915,2,
32,442,Q6K00363,True,200,360.1286,1.0572,3,
32,443,Q6K00219,True,200,355.7525,0.9094,2,
32,444,Q6K00329,True,200,350.6078,0.9729,3,
32,445,Q6K00459,True,200,356.3558,1.1149,3,
