"path","classification","reason"
"cache/phase10a3_repositories/FMOD0085__no-tree-punching/packed-refs","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/FETCH_HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/config","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/description","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/hooks/applypatch-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/hooks/commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/hooks/fsmonitor-watchman.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/hooks/post-update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/hooks/pre-applypatch.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/hooks/pre-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/hooks/pre-merge-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/hooks/pre-push.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/hooks/pre-rebase.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/hooks/pre-receive.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/hooks/prepare-commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/hooks/push-to-checkout.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/hooks/sendemail-validate.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/hooks/update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/info/exclude","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/objects/pack/pack-b4822903b9334cddeb6dc56acc076c4ee2e8e937.idx","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/objects/pack/pack-b4822903b9334cddeb6dc56acc076c4ee2e8e937.pack","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/objects/pack/pack-b4822903b9334cddeb6dc56acc076c4ee2e8e937.rev","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0086__config-editor/packed-refs","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/FETCH_HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/config","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/description","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/hooks/applypatch-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/hooks/commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/hooks/fsmonitor-watchman.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/hooks/post-update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/hooks/pre-applypatch.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/hooks/pre-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/hooks/pre-merge-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/hooks/pre-push.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/hooks/pre-rebase.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/hooks/pre-receive.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/hooks/prepare-commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/hooks/push-to-checkout.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/hooks/sendemail-validate.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/hooks/update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/info/exclude","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/objects/pack/pack-60a36a48530b2b7dc34cf93fea828a0cfc728f1e.idx","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/objects/pack/pack-60a36a48530b2b7dc34cf93fea828a0cfc728f1e.pack","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/objects/pack/pack-60a36a48530b2b7dc34cf93fea828a0cfc728f1e.rev","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0087__ductwork/packed-refs","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/FETCH_HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/config","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/description","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/hooks/applypatch-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/hooks/commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/hooks/fsmonitor-watchman.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/hooks/post-update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/hooks/pre-applypatch.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/hooks/pre-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/hooks/pre-merge-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/hooks/pre-push.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/hooks/pre-rebase.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/hooks/pre-receive.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/hooks/prepare-commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/hooks/push-to-checkout.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/hooks/sendemail-validate.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/hooks/update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/info/exclude","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/objects/pack/pack-fd19e27824b5caf53ee28cdfea9a0f949d8bb69e.idx","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/objects/pack/pack-fd19e27824b5caf53ee28cdfea9a0f949d8bb69e.pack","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/objects/pack/pack-fd19e27824b5caf53ee28cdfea9a0f949d8bb69e.rev","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0089__strawstatues/packed-refs","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/FETCH_HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/config","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/description","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/hooks/applypatch-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/hooks/commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/hooks/fsmonitor-watchman.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/hooks/post-update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/hooks/pre-applypatch.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/hooks/pre-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/hooks/pre-merge-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/hooks/pre-push.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/hooks/pre-rebase.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/hooks/pre-receive.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/hooks/prepare-commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/hooks/push-to-checkout.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/hooks/sendemail-validate.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/hooks/update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/info/exclude","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/objects/pack/pack-f417e67fbd1a225cc4bee6452d63ac8be361ce52.idx","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/objects/pack/pack-f417e67fbd1a225cc4bee6452d63ac8be361ce52.pack","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/objects/pack/pack-f417e67fbd1a225cc4bee6452d63ac8be361ce52.rev","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0090__SneakyQoL/packed-refs","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/FETCH_HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/config","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/description","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/hooks/applypatch-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/hooks/commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/hooks/fsmonitor-watchman.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/hooks/post-update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/hooks/pre-applypatch.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/hooks/pre-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/hooks/pre-merge-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/hooks/pre-push.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/hooks/pre-rebase.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/hooks/pre-receive.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/hooks/prepare-commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/hooks/push-to-checkout.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/hooks/sendemail-validate.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/hooks/update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/info/exclude","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/objects/pack/pack-7e327c348227c45da99895a5052dc05d356df0ae.idx","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/objects/pack/pack-7e327c348227c45da99895a5052dc05d356df0ae.pack","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/objects/pack/pack-7e327c348227c45da99895a5052dc05d356df0ae.rev","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0094__JustEnoughProfessions/packed-refs","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/FETCH_HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/config","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/description","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/hooks/applypatch-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/hooks/commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/hooks/fsmonitor-watchman.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/hooks/post-update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/hooks/pre-applypatch.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/hooks/pre-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/hooks/pre-merge-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/hooks/pre-push.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/hooks/pre-rebase.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/hooks/pre-receive.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/hooks/prepare-commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/hooks/push-to-checkout.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/hooks/sendemail-validate.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/hooks/update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/info/exclude","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/objects/pack/pack-49b417eb5952c4d4c32ad87e76a42a478756b650.idx","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/objects/pack/pack-49b417eb5952c4d4c32ad87e76a42a478756b650.pack","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/objects/pack/pack-49b417eb5952c4d4c32ad87e76a42a478756b650.rev","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0096__GUI-Tween/packed-refs","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0099__Couplings/FETCH_HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0099__Couplings/HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0099__Couplings/config","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0099__Couplings/description","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0099__Couplings/hooks/applypatch-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0099__Couplings/hooks/commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0099__Couplings/hooks/fsmonitor-watchman.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0099__Couplings/hooks/post-update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0099__Couplings/hooks/pre-applypatch.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0099__Couplings/hooks/pre-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0099__Couplings/hooks/pre-merge-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0099__Couplings/hooks/pre-push.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0099__Couplings/hooks/pre-rebase.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0099__Couplings/hooks/pre-receive.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0099__Couplings/hooks/prepare-commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0099__Couplings/hooks/push-to-checkout.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0099__Couplings/hooks/sendemail-validate.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0099__Couplings/hooks/update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0099__Couplings/info/exclude","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0099__Couplings/objects/pack/pack-13d27db60d1d9ee3e05a2db0e59c2a3dd1feeef9.idx","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
